category,strategy,solver,n_iters,converged,wall_time,final_pos_err_mm,final_orient_err_deg
general,gated,DLS,48,True,0.15990972518920898,4.3498297,0.03715919703245163
general,gated,DLS,20,True,0.059129953384399414,4.9655356,0.05158981680870056
general,gated,DLS,4,True,0.012302875518798828,4.7931004,0.04148427024483681
general,gated,DLS,4,True,0.012666940689086914,4.493312,0.05115259811282158
general,gated,DLS,72,True,0.22231554985046387,4.981177,0.05779745802283287
general,gated,DLS,1,True,0.004242897033691406,4.6713195,0.14895185828208923
general,gated,DLS,61,True,0.18443036079406738,4.9962635,0.14287540316581726
general,gated,DLS,4,True,0.014246463775634766,4.9103336,0.052042677998542786
general,gated,DLS,243,True,0.7298288345336914,4.9563465,0.043552033603191376
general,gated,DLS,63,True,0.19391703605651855,4.9517336,0.0
general,gated,DLS,5,True,0.016353130340576172,3.965802,0.051424045115709305
general,gated,DLS,300,False,0.9453177452087402,71.87693,0.9312263131141663
general,gated,DLS,6,True,0.01844644546508789,4.9684386,0.06594044715166092
general,gated,DLS,4,True,0.012143135070800781,4.973603,0.08756347745656967
general,gated,DLS,300,False,0.9043643474578857,72.44889,0.21262510120868683
general,gated,DLS,7,True,0.022887468338012695,4.134738,0.0
general,gated,DLS,70,True,0.2106914520263672,4.630055,0.05949508771300316
general,gated,DLS,3,True,0.011526823043823242,4.008123,0.0
general,gated,DLS,300,False,0.9340353012084961,38.71263,11.363329887390137
general,gated,DLS,7,True,0.02164912223815918,4.2190485,0.0
general,gated,DLS,18,True,0.054274559020996094,4.7220216,0.0
general,gated,DLS,1,True,0.005425453186035156,4.954923,0.1518605649471283
general,gated,DLS,11,True,0.033835411071777344,4.3866277,0.08213191479444504
general,gated,DLS,68,True,0.2104039192199707,4.893706,0.03943625092506409
general,gated,DLS,300,False,0.9278531074523926,12.486999,5.021344184875488
general,gated,DLS,115,True,0.3276381492614746,4.536954,0.0
general,gated,DLS,2,True,0.0069849491119384766,4.377678,0.04269786924123764
general,gated,DLS,0,True,0.0013997554779052734,3.0261946,2.1097195148468018
general,gated,DLS,6,True,0.018410205841064453,4.965835,0.11502252519130707
general,gated,DLS,6,True,0.01981973648071289,2.3398066,0.0
general,gated,DLS,300,False,0.9109594821929932,81.459114,38.44633102416992
general,gated,DLS,300,False,0.9724748134613037,10.98958,0.9455774426460266
general,gated,DLS,300,False,0.896202802658081,80.385635,8.245073318481445
general,gated,DLS,9,True,0.03153228759765625,4.4546413,0.0468691810965538
general,gated,DLS,5,True,0.016011953353881836,4.0993156,0.0
general,gated,DLS,9,True,0.028029441833496094,4.732707,0.09263557940721512
general,gated,DLS,5,True,0.016237974166870117,4.531847,0.03439660370349884
general,gated,DLS,13,True,0.040544986724853516,4.808731,0.03853880241513252
general,gated,DLS,4,True,0.013269424438476562,4.511978,0.06304944306612015
general,gated,DLS,5,True,0.018180131912231445,4.0214624,0.057017020881175995
general,gated,DLS,6,True,0.01829218864440918,4.7513366,0.05029934644699097
general,gated,DLS,3,True,0.011451482772827148,4.631063,0.05031514912843704
general,gated,DLS,1,True,0.0040531158447265625,4.4587297,0.028726419433951378
general,gated,DLS,4,True,0.013910770416259766,4.117486,0.06629820913076401
general,gated,DLS,8,True,0.02457594871520996,4.7566814,0.05088016018271446
general,gated,DLS,3,True,0.012113809585571289,3.7069385,0.05678058788180351
general,gated,DLS,300,False,0.9529519081115723,135.09863,0.8041271567344666
general,gated,DLS,4,True,0.012935400009155273,4.389886,0.0
general,gated,DLS,145,True,0.45089197158813477,4.991177,0.029017943888902664
general,gated,DLS,11,True,0.0333247184753418,4.44821,0.05916782468557358
general,gated,DLS,300,False,0.8881866931915283,79.94271,9.606573104858398
general,gated,DLS,4,True,0.012937068939208984,4.885897,0.0
general,gated,DLS,30,True,0.09000945091247559,4.7578325,0.0
general,gated,DLS,300,False,0.9511265754699707,29.07494,0.08798576146364212
general,gated,DLS,2,True,0.00658869743347168,2.4877067,0.04730742797255516
general,gated,DLS,10,True,0.030150175094604492,4.9566226,0.07413478195667267
general,gated,DLS,29,True,0.08461570739746094,4.7593594,0.0
general,gated,DLS,80,True,0.23599505424499512,4.372717,0.0
general,gated,DLS,50,True,0.14509963989257812,4.2287326,0.050435055047273636
general,gated,DLS,2,True,0.006692409515380859,3.3736136,0.13014452159404755
general,gated,DLS,6,True,0.019867420196533203,3.6929104,0.04722478240728378
general,gated,DLS,4,True,0.012864351272583008,4.0039415,0.12875063717365265
general,gated,DLS,4,True,0.013596773147583008,4.0718336,0.057740580290555954
general,gated,DLS,57,True,0.17916655540466309,4.977435,0.033873628824949265
general,gated,DLS,9,True,0.031205415725708008,4.2283187,0.1274549663066864
general,gated,DLS,2,True,0.0067212581634521484,4.2486134,0.052231620997190475
general,gated,DLS,28,True,0.09891533851623535,4.766978,0.06436457484960556
general,gated,DLS,58,True,0.1854233741760254,4.091879,0.0
general,gated,DLS,5,True,0.017098188400268555,4.9431496,0.0
general,gated,DLS,14,True,0.05163145065307617,4.7655487,0.03854520618915558
general,gated,DLS,42,True,0.12530303001403809,4.838213,0.03645189478993416
general,gated,DLS,2,True,0.006478786468505859,4.1990843,0.050123222172260284
general,gated,DLS,5,True,0.015692949295043945,3.9928937,0.05245881900191307
general,gated,DLS,2,True,0.0070362091064453125,2.9087937,0.10757528245449066
general,gated,DLS,48,True,0.14182400703430176,4.8722744,0.18685407936573029
general,gated,DLS,2,True,0.006551504135131836,3.033411,0.03955341503024101
general,gated,DLS,16,True,0.04788923263549805,4.9058046,0.18996526300907135
general,gated,DLS,10,True,0.03204011917114258,4.5823007,0.02950187958776951
general,gated,DLS,12,True,0.037160396575927734,4.7100024,0.02593497559428215
general,gated,DLS,107,True,0.33879733085632324,4.8513465,0.08321917802095413
general,gated,DLS,3,True,0.00946664810180664,4.806217,0.016021080315113068
general,gated,DLS,1,True,0.004904985427856445,3.9658728,0.055109601467847824
general,gated,DLS,34,True,0.10786867141723633,4.912028,0.3496387004852295
general,gated,DLS,17,True,0.051596641540527344,4.5906606,0.04757150635123253
general,gated,DLS,4,True,0.012958049774169922,3.8480797,0.14358116686344147
general,gated,DLS,300,False,0.9145920276641846,145.70792,0.6594439744949341
general,gated,DLS,8,True,0.023868083953857422,4.6012826,0.07899972796440125
general,gated,DLS,127,True,0.3790113925933838,4.988478,0.029892342165112495
general,gated,DLS,35,True,0.10106968879699707,4.110409,0.05851837620139122
general,gated,DLS,2,True,0.0067005157470703125,3.445819,0.03215976804494858
general,gated,DLS,38,True,0.13642334938049316,4.911865,0.04670682176947594
general,gated,DLS,74,True,0.25055360794067383,4.663036,0.09540843218564987
general,gated,DLS,25,True,0.08478021621704102,4.662031,0.0
general,gated,DLS,29,True,0.0875084400177002,4.916348,0.0
general,gated,DLS,2,True,0.007097482681274414,2.743384,0.024676039814949036
general,gated,DLS,3,True,0.010772705078125,3.875561,0.023138584569096565
general,gated,DLS,49,True,0.14617538452148438,4.1714115,0.049307990819215775
general,gated,DLS,2,True,0.0066738128662109375,4.7654805,0.04997892305254936
general,gated,DLS,22,True,0.07381033897399902,4.9407988,0.049219097942113876
general,gated,DLS,49,True,0.13965940475463867,4.290344,0.14569103717803955
general,gated,DLS,2,True,0.006560802459716797,4.888572,0.034712355583906174
general,gated,DLS,1,True,0.006594657897949219,3.184749,0.07260303199291229
general,gated,DLS,300,False,0.9183719158172607,82.39854,0.2483794093132019
general,gated,DLS,8,True,0.037979841232299805,4.4390793,0.0
general,gated,DLS,23,True,0.0725409984588623,4.868871,0.0
general,gated,DLS,300,False,0.9389169216156006,69.74841,1.5594451427459717
general,gated,DLS,5,True,0.01601886749267578,4.5002446,0.050064194947481155
general,gated,DLS,36,True,0.105194091796875,4.0255766,0.0487750768661499
general,gated,DLS,46,True,0.14978957176208496,4.5148234,0.1466694474220276
general,gated,DLS,10,True,0.03087925910949707,4.9245415,0.04701346158981323
general,gated,DLS,72,True,0.20262622833251953,4.7192497,0.036945655941963196
general,gated,DLS,37,True,0.1054375171661377,4.349845,0.2279382050037384
general,gated,DLS,88,True,0.2763054370880127,3.0300605,0.09746147692203522
general,gated,DLS,300,False,0.9293568134307861,114.55732,39.25679016113281
general,gated,DLS,25,True,0.08064103126525879,4.849444,0.07770886272192001
general,gated,DLS,300,False,0.9071810245513916,76.50313,0.3528306782245636
general,gated,DLS,38,True,0.11290764808654785,3.5472686,0.05198227986693382
general,gated,DLS,3,True,0.010757684707641602,3.9361966,0.05276491865515709
general,gated,DLS,18,True,0.052062034606933594,4.75179,0.02176489494740963
general,gated,DLS,42,True,0.12229490280151367,3.887486,0.06284938007593155
general,gated,DLS,108,True,0.33892059326171875,4.9837008,0.06124657019972801
general,gated,DLS,300,False,0.9130828380584717,194.84007,2.4136552810668945
general,gated,DLS,3,True,0.011121749877929688,4.4708557,0.05052280053496361
general,gated,DLS,54,True,0.15948247909545898,4.838899,0.06884407997131348
general,gated,DLS,8,True,0.027840614318847656,4.529785,0.1010880097746849
general,gated,DLS,300,False,0.8928570747375488,252.39983,19.158384323120117
general,gated,DLS,2,True,0.0064809322357177734,4.581212,0.021441929042339325
general,gated,DLS,56,True,0.16430878639221191,4.5283394,0.11146437376737595
general,gated,DLS,5,True,0.01614546775817871,3.786236,0.038030967116355896
general,gated,DLS,2,True,0.006501197814941406,3.5295107,0.01716655120253563
general,gated,DLS,25,True,0.07723093032836914,4.6080236,0.0
general,gated,DLS,74,True,0.2456202507019043,4.975688,0.0669187381863594
general,gated,DLS,1,True,0.004678964614868164,4.723402,0.16304245591163635
general,gated,DLS,4,True,0.012812376022338867,3.594817,0.03431790694594383
general,gated,DLS,91,True,0.28940653800964355,4.862374,0.0
general,gated,DLS,24,True,0.08624053001403809,4.9264727,0.0592927485704422
general,gated,DLS,69,True,0.20962047576904297,4.7862277,0.037317633628845215
general,gated,DLS,6,True,0.018339157104492188,4.988011,0.047010648995637894
general,gated,DLS,11,True,0.040611982345581055,4.006855,0.08449853956699371
general,gated,DLS,21,True,0.06750965118408203,4.984528,0.01072845421731472
general,gated,DLS,7,True,0.02249908447265625,4.1286087,0.09756314754486084
general,gated,DLS,6,True,0.018557071685791016,4.763666,0.0219891220331192
general,gated,DLS,3,True,0.009833335876464844,4.4487786,0.0
general,gated,DLS,7,True,0.02325606346130371,4.685866,0.0
general,gated,DLS,60,True,0.17657876014709473,4.4803114,0.05229191854596138
general,gated,DLS,52,True,0.1507246494293213,4.9621773,0.33492347598075867
general,gated,DLS,300,False,0.9101254940032959,50.125435,0.5236728191375732
general,gated,DLS,22,True,0.06872105598449707,4.982988,0.05841449648141861
general,gated,DLS,10,True,0.029791831970214844,4.8792644,0.07338372617959976
general,gated,DLS,2,True,0.00653386116027832,3.5847363,0.09134800732135773
general,gated,DLS,300,False,1.0248792171478271,172.31337,0.47850680351257324
general,gated,DLS,86,True,0.27089786529541016,4.713219,0.07658226042985916
general,gated,DLS,6,True,0.02271556854248047,3.8088403,0.07994351536035538
general,gated,DLS,33,True,0.10792827606201172,4.808042,0.06488962471485138
general,gated,DLS,19,True,0.05482912063598633,4.973441,0.03357943147420883
general,gated,DLS,6,True,0.018222570419311523,3.5750878,0.044857922941446304
general,gated,DLS,3,True,0.010626792907714844,4.5362325,0.04648908972740173
general,gated,DLS,151,True,0.4564359188079834,4.7672205,0.0
general,gated,DLS,15,True,0.04529094696044922,4.560881,0.039943017065525055
general,gated,DLS,4,True,0.013419866561889648,4.2365146,0.0
general,gated,DLS,3,True,0.009153604507446289,3.8064787,0.05968290939927101
general,gated,DLS,51,True,0.16558432579040527,4.76456,0.053973861038684845
general,gated,DLS,34,True,0.11576724052429199,3.3588047,0.03508610278367996
general,gated,DLS,300,False,0.974902868270874,23.154547,0.23700085282325745
general,gated,DLS,3,True,0.009433507919311523,4.8118634,0.1516556739807129
general,gated,DLS,160,True,0.49512314796447754,4.932483,0.24198710918426514
general,gated,DLS,3,True,0.009853839874267578,4.973364,0.038350917398929596
general,gated,DLS,49,True,0.1389172077178955,2.9857485,0.0626339390873909
general,gated,DLS,42,True,0.1270606517791748,4.852585,0.0380508191883564
general,gated,DLS,50,True,0.16319727897644043,4.863802,0.03771648928523064
general,gated,DLS,28,True,0.08718466758728027,4.9819856,0.0
general,gated,DLS,2,True,0.007256984710693359,2.075625,0.043538354337215424
general,gated,DLS,11,True,0.037041664123535156,4.4463396,0.16276495158672333
general,gated,DLS,27,True,0.08096051216125488,4.958385,0.0
general,gated,DLS,48,True,0.14216852188110352,4.963219,0.02913842163980007
general,gated,DLS,4,True,0.011859416961669922,4.4899664,0.05373871326446533
general,gated,DLS,36,True,0.10895991325378418,4.991411,0.0
general,gated,DLS,41,True,0.12062287330627441,4.9998894,0.05050762742757797
general,gated,DLS,1,True,0.0039768218994140625,2.94442,0.060259394347667694
general,gated,DLS,15,True,0.05842137336730957,4.7358656,0.07649243623018265
general,gated,DLS,18,True,0.052109479904174805,4.593692,0.09757011383771896
general,gated,DLS,34,True,0.10235428810119629,4.415278,0.06216205656528473
general,gated,DLS,5,True,0.015527009963989258,4.164402,0.045274168252944946
general,gated,DLS,300,False,0.9036705493927002,105.721634,4.844135284423828
general,gated,DLS,300,False,0.912128210067749,61.01022,0.6135174036026001
general,gated,DLS,5,True,0.018095970153808594,4.4296155,0.08481896668672562
general,gated,DLS,4,True,0.013386011123657227,4.407763,0.0
general,gated,DLS,15,True,0.04728889465332031,4.4086676,0.050101567059755325
general,gated,DLS,74,True,0.2245023250579834,4.4345636,0.04219530150294304
general,gated,DLS,4,True,0.015459299087524414,4.5923214,0.11451059579849243
general,gated,DLS,7,True,0.02385401725769043,4.2089934,0.0484529547393322
general,gated,DLS,6,True,0.020580291748046875,4.935509,0.07009810209274292
general,gated,DLS,1,True,0.003938913345336914,4.67073,0.03184650465846062
general,gated,DLS,97,True,0.2881026268005371,4.9136705,0.0
general,gated,DLS,42,True,0.12648725509643555,4.8313937,0.07890210300683975
general,gated,DLS,2,True,0.01124882698059082,4.25966,0.03907594829797745
general,gated,CCD,1,True,0.02234959602355957,4.8183403,15.328866004943848
general,gated,CCD,5,True,0.06255960464477539,1.6949986,90.90157318115234
general,gated,CCD,3,True,0.037227630615234375,2.2864726,33.5248908996582
general,gated,CCD,1,True,0.01405954360961914,4.8545413,20.60181999206543
general,gated,CCD,6,True,0.07772994041442871,2.155917,61.078792572021484
general,gated,CCD,1,True,0.012516975402832031,0.657851,17.049957275390625
general,gated,CCD,1,True,0.014308929443359375,4.427171,18.66781997680664
general,gated,CCD,1,True,0.01434183120727539,0.42639154,16.642911911010742
general,gated,CCD,1,True,0.01383662223815918,2.2585304,17.387371063232422
general,gated,CCD,300,False,3.8623788356781006,18.166515,123.80416870117188
general,gated,CCD,1,True,0.012488603591918945,4.5193176,20.166982650756836
general,gated,CCD,12,True,0.1466507911682129,3.6455748,170.18577575683594
general,gated,CCD,2,True,0.02743363380432129,1.1008239,34.894142150878906
general,gated,CCD,1,True,0.014197826385498047,1.9938477,9.969314575195312
general,gated,CCD,1,True,0.013511419296264648,4.6904693,33.761016845703125
general,gated,CCD,1,True,0.013370275497436523,0.13915798,18.941736221313477
general,gated,CCD,2,True,0.025539398193359375,2.3196716,51.26736068725586
general,gated,CCD,1,True,0.013607263565063477,0.7992268,26.76503562927246
general,gated,CCD,5,True,0.062467336654663086,3.8933115,23.80139923095703
general,gated,CCD,1,True,0.026978254318237305,4.511717,23.094402313232422
general,gated,CCD,2,True,0.026784181594848633,2.628521,17.277053833007812
general,gated,CCD,6,True,0.0735166072845459,3.2176547,49.439449310302734
general,gated,CCD,4,True,0.056243181228637695,3.9574835,23.081052780151367
general,gated,CCD,6,True,0.07423520088195801,2.6909373,138.8849334716797
general,gated,CCD,4,True,0.053287506103515625,0.46542338,58.81414031982422
general,gated,CCD,38,True,0.5095787048339844,4.837705,69.1609115600586
general,gated,CCD,2,True,0.03541421890258789,4.8690286,10.910658836364746
general,gated,CCD,2,True,0.024270057678222656,0.2421627,46.84056854248047
general,gated,CCD,2,True,0.02495598793029785,3.5296407,40.76350021362305
general,gated,CCD,1,True,0.012825250625610352,0.5663621,18.999767303466797
general,gated,CCD,1,True,0.013160228729248047,2.5770848,25.98100471496582
general,gated,CCD,2,True,0.03146100044250488,1.511726,16.350788116455078
general,gated,CCD,1,True,0.013935089111328125,3.2322066,176.8500213623047
general,gated,CCD,2,True,0.03685712814331055,0.67319983,43.229984283447266
general,gated,CCD,1,True,0.014384746551513672,4.1822295,15.050996780395508
general,gated,CCD,2,True,0.026033878326416016,0.6452327,23.157684326171875
general,gated,CCD,1,True,0.014598369598388672,1.0768865,18.19351577758789
general,gated,CCD,1,True,0.012951850891113281,1.3151292,15.876218795776367
general,gated,CCD,18,True,0.22989273071289062,4.7516036,102.99238586425781
